Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW40,OUT045,2241.7259225880985
DRI11,OUT013,1831.9974489480767
FDN50,OUT046,1562.4435505428942
FDR12,OUT046,2758.55920951179
FDT34,OUT027,2736.410952908025
FDW11,OUT035,1027.3915962668914
NCO30,OUT027,4718.52775512598
FDZ34,OUT017,3326.891342252979
FDU45,OUT017,1967.923090515405
NCD42,OUT035,610.9590716815749
FDX25,OUT045,2911.0003552014837
NCR29,OUT046,884.3859069499564
FDX43,OUT019,381.1843536833201
FDB04,OUT010,239.99739055670784
FDR49,OUT027,1307.5543981470703
FDS39,OUT018,2054.071006574453
FDW58,OUT045,1692.5901713595656
FDG22,OUT019,98.2842336895261
FDG31,OUT017,983.1237339818994
NCV53,OUT027,6521.039740974717
DRJ37,OUT035,2527.507257248267
FDV07,OUT035,1721.8145391929415
FDW52,OUT018,2388.124215585545
FDT15,OUT045,2923.94898622076
FDD02,OUT018,1730.3631714788057
FDM16,OUT035,1297.0250720784513
NCE55,OUT046,2794.0843767646375
FDB57,OUT018,3148.377099340588
FDQ04,OUT013,751.2036892869103
FDQ47,OUT019,82.34602325253847
FDY14,OUT019,661.0003257017364
DRK37,OUT017,3307.0022944423667
FDO25,OUT017,3677.346879272478
FDL57,OUT046,4283.371975505751
NCK29,OUT018,1711.8879696450676
FDK46,OUT027,6678.062726706501
NCB43,OUT010,494.9854232170246
DRE01,OUT027,6429.456489724878
FDC46,OUT018,2577.0151842463115
FDQ23,OUT045,1692.1693949642745
FDX38,OUT049,807.632569801027
FDG60,OUT018,3361.452612044772
FDW55,OUT017,4343.426968232028
FDP39,OUT013,787.9220102894254
FDB20,OUT018,1121.2949401738347
FDV21,OUT017,2252.0301224870514
FDZ02,OUT013,1539.6300801872571
FDP19,OUT027,3470.1746839542443
FDA38,OUT035,4009.1956500518486
FDH22,OUT045,2104.885127458982
DRM11,OUT045,4162.684939276371
FDO12,OUT027,5340.2564987982
FDT14,OUT049,1973.2874807623314
FDW34,OUT010,608.5543412669939
FDG04,OUT027,5111.787418037492
FDW59,OUT018,1149.3121648444471
FDR33,OUT018,1558.086671550959
FDP32,OUT013,2179.671291757378
FDL13,OUT027,6478.097868096269
FDD22,OUT013,1918.3592220196733
FDV40,OUT027,1980.6052552959056
NCD55,OUT046,656.7554583511321
FDQ20,OUT010,102.70532427217442
FDD28,OUT045,878.2290839993527
FDC39,OUT045,3567.9910856675583
NCR17,OUT049,1956.8656983065164
DRO35,OUT018,1572.2412483868916
FDF40,OUT049,4186.804073145406
FDR31,OUT018,2150.6642965800793
NCQ41,OUT017,3247.5342954373928
FDP38,OUT046,749.2700177849725
NCU54,OUT027,5778.242279294303
FDG22,OUT018,456.85508065109025
DRK59,OUT013,4019.079938620983
FDC37,OUT046,1897.6153793094077
NCO42,OUT013,2490.8642643203566
NCT42,OUT017,2490.49194065389
FDX27,OUT035,1580.2356914974375
FDV40,OUT018,1156.0662287792122
FDT45,OUT027,1447.1549024591998
FDS47,OUT019,198.4606050522086
FDR45,OUT035,4075.2195384025244
FDB03,OUT045,3850.013031161273
FDO49,OUT035,869.8011211904446
FDU60,OUT027,4199.505723062206
FDB26,OUT018,730.7766918368374
FDB46,OUT017,3582.416104712925
FDQ37,OUT019,469.7745780055657
FDN03,OUT017,4359.427021968817
NCX30,OUT045,4105.151799670524
FDK32,OUT019,381.83642969355697
DRM47,OUT013,3181.2387907947295
NCO02,OUT046,1095.3464468987154
FDP04,OUT013,1069.7174242061792
NCO43,OUT049,1652.1471904294424
FDD59,OUT013,1358.907685850664
FDQ10,OUT017,2886.262632374889
FDW45,OUT035,2404.8811885835116
NCK30,OUT049,3951.735560532658
FDU31,OUT018,2890.7720285379364
NCQ17,OUT019,394.11703803264527
FDN01,OUT017,2950.923245353196
FDZ19,OUT049,2771.140595244435
DRG37,OUT017,2547.3605744030383
FDE32,OUT045,568.0577545132737
FDO34,OUT049,2852.0639069601093
FDM04,OUT019,120.47944983772399
FDZ25,OUT049,2864.4060968790336
FDU08,OUT049,1595.530046707662
NCW30,OUT045,3852.2689146641983
NCM18,OUT013,1008.9424542147892
FDS22,OUT035,699.0251419057817
NCH18,OUT017,3910.6325309338863
FDC23,OUT013,2974.138934123189
FDY46,OUT013,2999.2851771316964
NCU06,OUT046,3885.956153420831
FDX57,OUT045,1534.5947959297312
FDX36,OUT027,6053.609138692108
FDL16,OUT045,764.9742813737246
FDT16,OUT010,712.0767643110901
FDN16,OUT018,1387.5691861751934
FDC03,OUT046,3260.5916217268777
DRF60,OUT013,4082.131079058411
FDS27,OUT027,5200.505267603765
FDP33,OUT010,626.5875073896777
FDJ36,OUT018,1383.2536525195499
NCR42,OUT013,492.5243998960342
FDV14,OUT017,1382.78371999611
NCP42,OUT035,3254.247107544046
FDB50,OUT027,2150.717016559634
NCC30,OUT027,4598.377952223122
FDA23,OUT018,1493.3896243498996
FDW16,OUT017,1524.593588082746
FDQ52,OUT010,574.5868584083266
FDB58,OUT049,2446.40340370975
NCP29,OUT049,1067.3093625548574
NCM05,OUT045,4379.319173929108
FDO25,OUT013,3491.56059259882
NCM54,OUT046,2123.0694095366603
NCL54,OUT046,2843.310929374663
FDL39,OUT010,468.60045982452414
FDF53,OUT018,2525.386003961711
NCQ42,OUT035,2098.7527885142863
FDF58,OUT013,1091.0298759718562
FDZ04,OUT035,1066.6988973342752
FDE26,OUT019,367.1707830692928
FDS60,OUT017,2951.3671147508735
FDV58,OUT017,3213.1239030415154
FDM04,OUT045,826.6578648412849
FDE08,OUT035,2400.659872569561
NCB43,OUT049,2944.4869815083725
FDU11,OUT010,296.63745600885886
FDF22,OUT019,498.3681786017839
FDE24,OUT013,2270.8966007601935
DRJ49,OUT046,2167.626853502872
NCQ53,OUT035,4359.670038694387
NCL41,OUT013,548.4211206378011
FDR22,OUT013,1817.5187624271125
FDH04,OUT035,1591.8780878385103
DRH15,OUT045,723.6893585211456
FDY40,OUT049,794.0089952014278
NCI17,OUT035,1559.3152862052316
NCC18,OUT013,2752.571775226245
FDY28,OUT027,5685.285286434786
FDB45,OUT027,2847.083620591031
NCL30,OUT018,1839.9874727728923
FDM10,OUT017,3532.8219791426577
FDH22,OUT027,3493.923308580481
NCZ53,OUT017,3195.132663107818
NCI18,OUT013,3712.102318434457
FDH14,OUT027,3758.491204047573
FDR36,OUT027,1121.1101619443434
FDW01,OUT045,2349.5493843330055
FDK02,OUT027,3257.223176011954
FDJ02,OUT018,2047.0345533868356
FDU55,OUT013,4709.726781536446
NCV18,OUT027,2303.794506826136
FDH14,OUT018,1883.960451993537
FDZ37,OUT045,1433.6557082848456
FDX49,OUT049,3894.147871772168
NCD43,OUT046,1707.314922809454
FDZ07,OUT013,984.2073033306924
FDK43,OUT035,2190.280863367655
FDR32,OUT018,3139.336089871377
FDT39,OUT013,2480.7283917140726
NCV54,OUT017,1921.4276811096556
FDF38,OUT018,527.1792438604733
FDV60,OUT046,3185.4704685852503
FDH44,OUT027,3957.234765703432
FDS21,OUT046,992.6811854675263
NCL41,OUT045,546.9450099496471
FDM46,OUT017,1586.7375277317165
FDU27,OUT045,795.8485235412336
NCJ54,OUT017,3955.7930664943924
DRG51,OUT018,2279.7762551763835
NCA29,OUT019,421.53354273181094
FDR47,OUT045,3017.9670351094037
NCL19,OUT027,3692.4438479168507
DRG01,OUT049,1273.0549428274005
FDG10,OUT046,937.043878510349
NCV05,OUT049,2431.182960410152
NCH18,OUT019,621.4612907081133
FDV14,OUT018,1261.7300109916173
DRJ23,OUT035,3173.848001314264
DRJ11,OUT046,2996.5686157895484
FDZ03,OUT017,3277.31767059914
FDI27,OUT010,113.46663865015523
FDJ14,OUT018,1128.658924407948
FDU32,OUT017,2020.2405463211667
FDD47,OUT027,4425.615229987876
DRF36,OUT035,3426.6562707987214
FDM21,OUT046,4115.7368468173945
FDV10,OUT018,506.65002129872056
FDH60,OUT018,2759.6259339361814
FDX47,OUT010,369.69453192576844
FDT19,OUT019,435.1126714123012
FDO11,OUT045,4141.197844429325
FDH24,OUT027,4513.688414875144
FDL02,OUT018,1431.7855083702805
FDB02,OUT049,2938.152398333502
FDA43,OUT046,3113.6263969827733
FDG52,OUT045,741.8419515508338
DRC12,OUT013,3118.5275329672127
FDY37,OUT018,1931.9246675202533
NCU18,OUT045,2185.643032990879
FDU09,OUT035,911.9830738845076
DRJ25,OUT027,1355.7432176964016
DRE12,OUT018,1618.4750229876372
DRL47,OUT017,2073.3343340732863
DRK01,OUT046,1596.156977363378
FDC22,OUT019,464.4670064682943
FDG44,OUT013,864.1886077618889
FDW04,OUT035,2107.7095009204018
FDK09,OUT049,3380.3728692652767
NCN43,OUT035,2135.977311653615
FDG04,OUT049,3171.8900578148796
FDH32,OUT010,238.8756428207621
DRI47,OUT017,2454.8724648754273
DRE15,OUT013,1197.4025413605632
FDY11,OUT035,1120.2581506829044
FDO60,OUT049,736.0417828631049
FDQ20,OUT018,512.6856831915679
FDO57,OUT027,4564.309408761169
FDT14,OUT019,295.28740460608094
FDA57,OUT049,653.9434939643872
DRN35,OUT017,619.6489819896191
FDJ03,OUT046,849.6571018246213
FDX28,OUT017,1698.9890495263924
DRE25,OUT045,1444.530582138297
FDR09,OUT046,4010.214683398792
FDB23,OUT035,3798.6604830108467
FDO08,OUT045,2569.7496001527406
FDQ23,OUT049,1729.8939218323128
FDW04,OUT013,2255.392363459112
DRK13,OUT010,485.6107031347325
NCL17,OUT027,3652.2850744421326
FDY21,OUT035,3475.517031301998
FDJ38,OUT027,5003.036144916825
FDA37,OUT019,312.4542032590892
FDV43,OUT013,727.0444407568884
FDL36,OUT046,1523.107276163266
FDD53,OUT045,646.9664714108978
FDZ19,OUT010,413.03704559955787
FDV21,OUT045,2055.8651572614153
NCL54,OUT018,2449.208629428259
DRI47,OUT027,3793.435462530365
DRG03,OUT049,2502.3578168465556
FDG21,OUT013,2484.4454923638395
FDW03,OUT018,1517.6057514028628
NCI55,OUT046,2110.508699945684
DRC36,OUT019,445.791370505379
FDH22,OUT017,2171.1034740666714
FDV20,OUT045,2044.1486299118133
NCU41,OUT027,5025.382196401448
FDN46,OUT027,2946.0956577162433
FDK50,OUT045,2555.133319423667
NCA05,OUT027,4135.788873679512
DRH01,OUT018,2496.4314249594886
FDT08,OUT018,2192.757457327976
FDM08,OUT018,3036.4926392192524
FDZ07,OUT035,947.1993970978386
FDS22,OUT017,753.1213841403219
FDV35,OUT027,4188.387053567359
FDI28,OUT010,192.30288788104022
FDW58,OUT027,2756.8744432426915
FDT52,OUT045,3959.130572261998
FDY34,OUT046,2734.8367860230737
FDR10,OUT046,2578.8709131883215
FDK57,OUT017,2037.1687382706834
FDR02,OUT027,2870.1035679893325
FDX49,OUT046,3912.2035992438205
FDQ20,OUT046,663.234203340379
DRK23,OUT045,4218.037288533534
NCW06,OUT046,3241.7215993507893
FDR31,OUT017,2289.9776510986753
NCE43,OUT013,2963.235077911221
DRO59,OUT027,2114.53304978528
FDN09,OUT049,4185.319477132296
FDR11,OUT046,2725.915014218121
FDO57,OUT013,2628.4091270543568
NCX18,OUT017,3220.3971237564556
FDB05,OUT018,3400.0168105101884
FDQ08,OUT018,810.1171667629552
NCG43,OUT035,1560.3639682347282
FDJ56,OUT013,1650.5535922442825
FDA13,OUT010,97.10017338294469
FDO56,OUT017,1854.6339506339348
FDB37,OUT018,3389.8257597929223
FDZ02,OUT018,1365.3488045117015
FDQ24,OUT046,4412.686682821121
FDM16,OUT013,1245.9102982361953
FDU35,OUT049,1646.6828747564336
FDT35,OUT035,2704.2748188853757
NCX30,OUT049,4148.693906717109
FDG04,OUT017,3170.5238528681716
FDI12,OUT035,1370.8461999099532
FDE35,OUT035,1015.7526867283556
NCP14,OUT027,2859.4130770337006
NCY53,OUT045,1740.1033516393095
FDP49,OUT017,954.1803787847402
FDQ04,OUT017,730.7657320881867
FDM39,OUT035,3001.037735243579
FDO58,OUT019,374.756993042237
FDC56,OUT017,2076.0263099304116
NCQ54,OUT046,2865.132178140798
FDV10,OUT027,1071.6462447237207
NCK17,OUT046,652.5897894259077
NCF55,OUT027,947.6394425028144
FDV33,OUT013,4259.680445153758
NCH29,OUT019,240.83123352626495
FDA37,OUT027,3376.9106656581835
FDH46,OUT018,1431.4665399740074
FDS25,OUT035,1924.0200127198245
FDH04,OUT027,2283.1830797911416
FDX52,OUT046,3254.842009095878
NCD42,OUT017,583.7529291848845
FDW47,OUT017,1947.8012875116808
FDL25,OUT027,2497.6338969485237
NCJ06,OUT010,302.2636055013307
FDY09,OUT013,2699.7574630740337
FDS40,OUT046,596.1560984075028
FDH41,OUT017,3531.468918046092
FDG38,OUT035,1413.7793927779
FDU03,OUT027,4988.431206072764
FDV20,OUT046,2040.6165056650254
DRB13,OUT045,3020.3537020765025
NCQ30,OUT013,1854.7233925446048
NCH06,OUT013,4038.8239896322675
FDU50,OUT018,1585.497148161582
NCO42,OUT019,343.1248259869096
FDW09,OUT018,1060.949480019916
FDH04,OUT013,1463.21252393929
FDC21,OUT045,1602.0480478998682
FDL21,OUT049,687.3967690569041
FDM46,OUT010,223.73524073076615
FDT22,OUT019,149.52442375805146
FDB28,OUT035,3333.522596223377
FDI12,OUT018,1265.214556072442
FDA28,OUT045,2102.2887204116205
FDF59,OUT013,2117.2350539766408
FDM45,OUT027,3280.8197788776306
FDQ56,OUT017,1400.8769935020468
FDR46,OUT049,2350.3276521832413
FDT01,OUT013,3529.16544308105
FDD16,OUT027,2088.603164724177
NCU30,OUT010,414.09012612394383
FDM40,OUT010,374.1156451420001
FDI56,OUT035,1611.289274126854
NCS30,OUT013,2021.808765021779
FDU08,OUT017,1616.3730956350487
FDX51,OUT027,5265.7531339252355
FDA43,OUT045,2886.518307907972
FDX59,OUT010,83.72248041151695
FDC37,OUT018,1507.9645652714753
FDP58,OUT013,3503.0507067198114
NCY42,OUT035,2451.9154113670384
FDF21,OUT018,2737.9945427366715
FDU10,OUT027,982.0952512808474
DRL47,OUT018,1776.2652942160253
FDA58,OUT018,3352.4632122214634
FDJ22,OUT049,3117.710285252957
FDK50,OUT046,2606.2299212754533
FDO38,OUT035,1248.0438120656597
DRF60,OUT035,4098.043464768109
NCZ42,OUT019,606.3077937679664
FDD35,OUT049,2025.6419696894125
FDL25,OUT045,1488.3189766677958
FDJ16,OUT013,915.170218028388
DRK59,OUT049,4031.773256751854
FDI50,OUT046,3923.7479706018516
NCB19,OUT045,1445.3550140037935
DRI37,OUT035,918.2117626585889
FDA14,OUT027,3903.1262085448407
FDC08,OUT018,3249.77795818931
FDS45,OUT046,1810.1786678938727
FDI21,OUT049,1043.3058407771907
DRJ47,OUT035,2808.9504827452465
DRE37,OUT027,4875.851875864038
FDT55,OUT018,2317.391433712787
NCG42,OUT027,3532.8597505203916
FDA31,OUT049,2834.5058444924744
NCW42,OUT046,3711.766711063512
FDF50,OUT017,3272.1108240125577
FDK56,OUT049,3245.2758589703917
FDX10,OUT035,592.0209213848402
NCK07,OUT027,4444.90874343677
FDZ49,OUT017,3654.334369782974
FDR33,OUT013,1863.0637224561556
FDO44,OUT018,1535.4422591985508
FDA20,OUT046,3050.5346878845803
NCL30,OUT045,1968.3002040952974
FDI05,OUT019,192.46738084443072
FDQ12,OUT018,2984.910659333053
FDH47,OUT017,1658.6929398675225
FDH34,OUT018,2511.9609749015112
FDF29,OUT046,2299.594468967858
FDG40,OUT018,432.5963989913818
NCE18,OUT017,4393.766884661696
FDP21,OUT010,491.41083588785534
FDY50,OUT013,1436.392038419382
FDB36,OUT049,2189.562046983434
NCZ29,OUT049,2223.429557802353
FDU20,OUT018,1672.7501920979223
FDO56,OUT013,1822.5083857476661
FDW31,OUT049,3205.37748316109
DRH59,OUT013,1113.308457893301
NCB30,OUT017,3368.9279816958624
FDK43,OUT027,3522.3337068231763
FDW43,OUT045,3582.1068783973615
NCL19,OUT017,2371.6486155794883
FDJ27,OUT046,1738.0606222256379
FDC45,OUT046,2632.1583268835843
FDY40,OUT035,837.8504804962528
NCM41,OUT035,1573.8106031618618
NCK18,OUT019,443.37271663714637
FDP37,OUT049,2157.40779540024
FDA27,OUT027,6829.057882357098
NCX30,OUT035,4267.894391285264
FDR09,OUT017,4001.1091023631625
FDG08,OUT027,4747.196991551833
NCU30,OUT013,2698.612875222642
FDB16,OUT017,1408.7044413814306
FDM16,OUT017,1250.4574515495387
FDC48,OUT013,1422.3537236814332
NCF18,OUT046,2939.13073086886
FDU46,OUT018,1221.5222619556662
FDH41,OUT018,2808.0814421601217
NCN42,OUT010,383.32997135109906
FDU49,OUT046,1486.4162632436096
FDB20,OUT027,2060.5446865354043
FDG50,OUT019,208.03754315922424
FDW20,OUT045,1911.987515531994
NCO55,OUT049,1833.8010284573822
FDX48,OUT046,2626.3188840220164
FDU48,OUT046,2085.1263924919244
FDR48,OUT019,354.47373362168184
FDK27,OUT013,1885.4563140211976
FDT35,OUT013,2613.058281378234
FDN12,OUT049,1721.0008719177808
NCE31,OUT019,92.18400413138038
FDL21,OUT017,662.7815782047177
FDV56,OUT017,1713.7824425240537
FDR16,OUT017,3917.778156926173
NCP41,OUT049,1834.362010233254
FDJ27,OUT013,1728.8654113130438
FDA07,OUT017,2018.8983172255698
FDK55,OUT049,1458.6601900516982
FDM33,OUT049,3520.97693029524
FDY46,OUT046,2975.067786629256
FDD36,OUT046,1960.4034299394814
FDB12,OUT027,2639.5169997738967
FDF28,OUT019,308.8915828910035
NCE07,OUT019,397.55641715236004
FDW50,OUT027,4473.828904967877
NCW18,OUT017,3912.3992605312496
NCJ17,OUT019,205.41448120371538
DRZ24,OUT010,315.1171454843776
FDS07,OUT035,1919.3208573281652
NCW05,OUT010,250.71565720386542
FDZ22,OUT018,1174.1515488211187
FDK02,OUT046,1958.691224122082
FDZ45,OUT027,5476.939166239472
FDL25,OUT046,1488.7949092933493
FDS08,OUT045,2695.762319439217
NCZ42,OUT027,6194.47978581662
FDX57,OUT035,1557.7264221635255
FDF21,OUT046,3356.740738402577
FDJ56,OUT018,1307.991712552546
FDX10,OUT013,589.8930354817602
DRG48,OUT035,2469.8704464077878
DRN37,OUT046,2668.7884350030313
NCY41,OUT018,467.2567946972166
FDN28,OUT045,1693.4462171268503
FDE34,OUT045,2870.1858068325337
FDR10,OUT045,2592.1220669721015
FDC32,OUT017,1526.3566847880961
DRG13,OUT046,2685.5434508900667
FDP59,OUT049,1705.3388946725008
NCT53,OUT010,445.7755524869778
FDL57,OUT027,6627.405036893106
FDN32,OUT010,473.8398701715535
FDK09,OUT018,3077.4995343335772
FDA52,OUT010,433.9665959865655
FDC57,OUT049,3129.4304287626846
FDI09,OUT035,3925.934044029737
NCB07,OUT046,3124.0649958561557
FDP26,OUT035,1690.103390135724
FDP40,OUT027,2886.9105623280684
FDL15,OUT013,2406.016014276255
FDV07,OUT046,1972.956661363336
FDS03,OUT017,1099.227113941442
FDE50,OUT049,3084.7215210865934
FDQ15,OUT017,1254.8645602794406
FDQ33,OUT010,397.14547256939335
FDT22,OUT013,939.0827585224924
DRO35,OUT035,2039.8763947794482
FDJ41,OUT049,4337.621635534078
FDQ27,OUT035,1846.8732885332079
FDC26,OUT017,1855.6711815268118
NCF43,OUT027,3773.980499343629
NCR50,OUT035,2730.0546358081765
FDE39,OUT018,1729.0916782263685
FDN49,OUT027,1073.8748176974448
DRG11,OUT035,1822.6257739413165
NCA18,OUT049,1886.0329194924227
FDM36,OUT018,2483.504204677145
FDW32,OUT017,1399.3859667533018
NCQ18,OUT010,237.8913353071611
FDX14,OUT027,2052.8613927609654
FDD46,OUT017,2497.82522677366
FDI34,OUT019,564.7276027507238
NCJ17,OUT035,1335.0332711947017
FDB52,OUT035,4024.5251257724713
FDV55,OUT018,1956.887238557695
FDC57,OUT046,3159.179020753424
FDB29,OUT046,1926.625333354
NCO43,OUT035,1702.6219050958418
FDG44,OUT045,862.634194739467
FDJ34,OUT045,1957.400182939299
FDH40,OUT049,1351.5268950270167
NCD07,OUT027,3029.2238940125076
FDB41,OUT017,779.3145283314327
FDH47,OUT018,1249.2440332876308
DRK37,OUT035,3338.547482009092
FDM25,OUT019,448.29057346415755
NCX06,OUT045,2899.520921379261
NCS05,OUT017,2138.7186650972008
FDS39,OUT045,2219.9958715357025
FDC47,OUT027,6054.386531235648
FDG20,OUT013,2728.962433418368
DRL23,OUT017,1782.0272958396995
FDY33,OUT013,2512.7653936935153
NCH18,OUT045,3884.430018300051
FDX47,OUT035,2488.3479146587856
NCB06,OUT045,2400.196069923166
FDP36,OUT049,834.8720246954526
FDW44,OUT018,2547.5355290852244
NCU41,OUT018,2707.891325778718
NCS17,OUT046,1549.6725822735054
FDD46,OUT035,2510.457053785076
FDE45,OUT017,2986.2466406491067
FDI09,OUT017,4098.220790085694
NCJ54,OUT010,603.53773225225
NCA29,OUT018,2496.283408120573
NCN41,OUT027,3288.05448116068
FDY34,OUT035,2737.492278116041
NCG55,OUT035,1999.6489635903592
DRM49,OUT046,734.7673647765469
NCB42,OUT049,1889.6568877911257
FDE58,OUT045,1783.9131275659388
DRJ25,OUT013,820.0066174467105
FDS47,OUT010,200.05777723610566
FDY21,OUT049,3390.2835442175165
NCI54,OUT013,1898.710813833448
FDO24,OUT017,2686.1822439955304
FDY43,OUT035,2739.8711804028308
FDF35,OUT018,1416.2399833199138
NCP29,OUT019,158.68616496788098
FDN28,OUT027,2602.9028183259697
FDJ50,OUT018,726.0271766264507
FDQ14,OUT027,3923.8638037756764
FDC37,OUT035,1860.7660027400484
FDN08,OUT046,2050.4709128158697
FDD04,OUT035,2360.8095344140866
FDW34,OUT018,3130.036495034755
FDP04,OUT017,1056.2249238099207
NCG07,OUT017,3205.6180944907996
NCN14,OUT018,2581.917409933947
FDJ16,OUT045,899.8480733554397
NCM42,OUT045,1656.6853690493972
NCF19,OUT046,790.8852222495259
FDY21,OUT018,2769.9446664838893
FDY19,OUT035,1994.4464045530017
FDV09,OUT045,2451.412260093965
FDA28,OUT013,2035.844078992484
FDC38,OUT018,1793.4476625744123
FDL28,OUT045,3857.5808625036684
NCH43,OUT049,3690.5569530183275
NCN53,OUT045,542.9470963124155
NCW05,OUT017,1797.9409384882179
NCO30,OUT018,2598.695453643235
FDT04,OUT019,103.01932429646097
FDB27,OUT018,2685.779383698239
NCK07,OUT013,2597.5687450093724
NCA53,OUT013,804.5799795712952
FDB33,OUT018,2334.8807168843396
FDU37,OUT017,1348.7650734927179
FDR13,OUT035,1883.1055385429179
FDE45,OUT049,3005.3836426810694
FDV37,OUT017,3111.3902247340247
FDX44,OUT019,227.4265921376787
NCL06,OUT017,4118.933646879445
FDJ28,OUT045,2910.023139994179
FDX55,OUT049,3701.663453470758
NCK17,OUT018,518.2098460678087
FDH52,OUT035,1025.7220903942957
FDN13,OUT027,2502.67363635158
FDK44,OUT018,2233.025972691659
FDU16,OUT046,1290.863874909648
FDZ07,OUT017,1009.4372947307795
NCN06,OUT027,4268.550721201338
FDH02,OUT010,249.60329791812606
NCW18,OUT045,3717.901595281985
FDH57,OUT013,1970.8385597872068
FDV35,OUT045,2434.726025629699
NCU29,OUT013,2302.357361260583
NCP02,OUT046,921.9065421575185
FDN44,OUT013,2773.631673684745
FDX03,OUT018,539.879292482057
FDR11,OUT010,396.90573393031974
FDA36,OUT046,2780.3892101324313
FDP58,OUT027,5755.099508983156
FDH31,OUT045,1486.945250393812
FDH34,OUT035,3122.38591180877
FDS13,OUT035,4247.506403448603
